taxonID	identifier	datasetID	datasetName	acceptedNameUsageID	parentNameUsageID	taxonomicStatus	taxonRank	verbatimTaxonRank	scientificName	kingdom	phylum	class	order	superfamily	family	genericName	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	source	namePublishedIn	nameAccordingTo	modified	description	taxonConceptID	scientificNameID	references	isExtinct
3931033	db6c6244ddac134acf30d873b76913bc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931022		family		Coniocessiaceae	Fungi	Ascomycota	Sordariomycetes	Xylariales		Coniocessiaceae															false
3931034	2cd6f2905a039ded4328bd2f9c6d5906	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931022		family		Vialaeaceae	Fungi	Ascomycota	Sordariomycetes	Xylariales		Vialaeaceae															false
3931035	2bb2fa8e44e9a816fe76f8b2e4e32635	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931022		family		Hypoxylaceae	Fungi	Ascomycota	Sordariomycetes	Xylariales		Hypoxylaceae															false
3931036	6ae0d86c57c9c16015b2ce3da90c0b46	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931022		family		Cainiaceae	Fungi	Ascomycota	Sordariomycetes	Xylariales		Cainiaceae															false
3931037	5bc2d5c62868debc1da522ea5b006e15	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931022		family		Iodosphaeriaceae	Fungi	Ascomycota	Sordariomycetes	Xylariales		Iodosphaeriaceae															false
3931038	e5bbbb8d60061a1ff58415202306040a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931022		family		Lopadostomataceae	Fungi	Ascomycota	Sordariomycetes	Xylariales		Lopadostomataceae															false
3931039	3fea4d66b54b6782f1f12c398d72d522	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Coronophorales	Fungi	Ascomycota	Sordariomycetes	Coronophorales																	false
3931040	cad7c602a50539c256430d50923f9b7c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931039		family		Chaetosphaerellaceae	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Chaetosphaerellaceae															false
3931041	9d19ab08099e8e4da9388fb7c0046eea	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931039		family		Coronophoraceae	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Coronophoraceae															false
3931042	df02ee92fd6684203b59e8371ddd64e9	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931039		family		Bertiaceae	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Bertiaceae															false
3931043	3b538125aa7554adc8c93cfa213aa219	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931039		family		Scortechiniaceae	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Scortechiniaceae															false
3931044	6b801cd42c2d3c4c3516008a8efe41fc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931039		family		Nitschkiaceae	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Nitschkiaceae															false
3931045	c72bc5c078845d52f5972a2997d68ee9	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Sordariales	Fungi	Ascomycota	Sordariomycetes	Sordariales																	false
3931046	490f43e927705323c7faa3d3579cba5e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931045		family		Chaetomiaceae	Fungi	Ascomycota	Sordariomycetes	Sordariales		Chaetomiaceae															false
3931047	6c1442b6b5eed9a2d6fe3faaf770971a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931045		family		Beltraniaceae	Fungi	Ascomycota	Sordariomycetes	Sordariales		Beltraniaceae															false
3931048	08c186bab949fe850375480e607db72c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931045		family		Lasiosphaeriaceae	Fungi	Ascomycota	Sordariomycetes	Sordariales		Lasiosphaeriaceae															false
3931049	30a039676673e036157cf055a0794bd6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931045		family		Helminthosphaeriaceae	Fungi	Ascomycota	Sordariomycetes	Sordariales		Helminthosphaeriaceae															false
3931050	f30f5bc0ace670f343c405eba291a0a0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931045		family		Sordariaceae	Fungi	Ascomycota	Sordariomycetes	Sordariales		Sordariaceae															false
3931051	3108984801f1050e4500242e04a820ab	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931045		family		Leptosporellaceae	Fungi	Ascomycota	Sordariomycetes	Sordariales		Leptosporellaceae															false
3931052	3c4f9756d090f3f2ce6c0a39615c2c20	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Pseudodactylariales	Fungi	Ascomycota	Sordariomycetes	Pseudodactylariales																	false
3931053	ee947e75be38cf8b8e23f722efa6a997	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931052		family		Pseudodactylariaceae	Fungi	Ascomycota	Sordariomycetes	Pseudodactylariales		Pseudodactylariaceae															false
3931054	e492347f774e79568565d86d71af1966	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Trichosphaeriales	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales																	false
3931055	4bfa66dc0f53f3ff3114bb75e5881419	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931054		family		Trichosphaeriaceae	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales		Trichosphaeriaceae															false
3931056	8cc37fd5af54c7e78f81e244eea8b1fa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Atractosporales	Fungi	Ascomycota	Sordariomycetes	Atractosporales																	false
3931057	16b5b752a01e7dd0a71600f9b03ad149	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931056		family		Atractosporaceae	Fungi	Ascomycota	Sordariomycetes	Atractosporales		Atractosporaceae															false
3931058	9eff2c52d681e296b6caa44d60287a79	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Pleurotheciales	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales																	false
3931059	9c2813b5a1a4829f1013a96129c6c76a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931058		family		Pleurotheciaceae	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales		Pleurotheciaceae															false
3931060	b62489734cdd8f1396a2bc8b210bb491	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Magnaporthales	Fungi	Ascomycota	Sordariomycetes	Magnaporthales																	false
3931061	8d2d4d25107885f27d1b083b72fc2882	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931060		family		Ophioceraceae	Fungi	Ascomycota	Sordariomycetes	Magnaporthales		Ophioceraceae															false
3931062	ec378f3d8584c8cc55b82116b5591df6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931060		family		Magnaporthaceae	Fungi	Ascomycota	Sordariomycetes	Magnaporthales		Magnaporthaceae															false
3931063	8b2774d58f5781867466db15a05e8bf8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931060		family		Ceratosphaeriaceae	Fungi	Ascomycota	Sordariomycetes	Magnaporthales		Ceratosphaeriaceae															false
3931064	ef666f0390a66616504dc4aec4d7a6e6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931060		family		Pyriculariaceae	Fungi	Ascomycota	Sordariomycetes	Magnaporthales		Pyriculariaceae															false
3931065	e3b285bb55b53fd918419272d7f9b53b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Savoryellales	Fungi	Ascomycota	Sordariomycetes	Savoryellales																	false
3931066	fd8ee0422c1b57932b598d6782980046	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931065		family		Savoryellaceae	Fungi	Ascomycota	Sordariomycetes	Savoryellales		Savoryellaceae															false
3931067	fbdd3e7a2d2ef2aa95d07bdd453153c6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Hypocreales	Fungi	Ascomycota	Sordariomycetes	Hypocreales																	false
3931068	2f16441e2a19024d52d7a03e437cf4d9	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Flammocladiaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Flammocladiaceae															false
3931069	983d90f46b4de21eb3b42242aeaf1400	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Nectriaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae															false
3931070	ba78192f28d88996fcfed7e205df642a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Niessliaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Niessliaceae															false
3931071	66f5d364a36bf6386307577eeb09baed	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Cordycipitaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Cordycipitaceae															false
3931072	dc1d4106b302a7de02b80c0aadd15fd2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Sarocladiaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Sarocladiaceae															false
3931073	b9ff1d50c6427b11f577c987bfa29c8f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Bionectriaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae															false
3931074	9dbe69762dfeef7c0778676f7428745d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Stachybotryaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Stachybotryaceae															false
3931075	864c61712676975784d152808406e4b2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Tilachlidiaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Tilachlidiaceae															false
3931076	dcb0bb1d5f8c1474991ff7d5840c6394	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Myrotheciomycetaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Myrotheciomycetaceae															false
3931077	1b2ab6d2d19fc568c4d1c6a8021a325b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Stachybotriaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Stachybotriaceae															false
3931078	e412d3158f55155ee6d536b537219be7	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Ophiocordycipitaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Ophiocordycipitaceae															false
3931079	a7fbb32d189d6b6719adf884d0b6e2aa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Clavicipitaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Clavicipitaceae															false
3931080	9fc33bd11503e5ec432465c4a335639a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Hypocreaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Hypocreaceae															false
3931081	41ca4a6f161cb125723390071d14801d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931067		family		Cocoonihabitaceae	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Cocoonihabitaceae															false
3931082	91affbdb7f12ed0cf004a0d917f93f0c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Tracyllales	Fungi	Ascomycota	Sordariomycetes	Tracyllales																	false
3931083	6d7e083d4f5808e2fadb88681f80c86b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931082		family		Tracyllaceae	Fungi	Ascomycota	Sordariomycetes	Tracyllales		Tracyllaceae															false
3931084	e2dcfe62a9bd49fd697f4d8868b137e0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Calosphaeriales	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales																	false
3931085	52bf28764ea0ed2b3404830da7d9838e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931084		family		Pleurostomataceae	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales		Pleurostomataceae															false
3931086	70741b46761f57eb4d1194102a5fd74c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931084		family		Calosphaeriaceae	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales		Calosphaeriaceae															false
3931087	709df873f71c010bf03dfdbbfe0e10a8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Meliolales	Fungi	Ascomycota	Sordariomycetes	Meliolales																	false
3931088	ae59042ddc7a9dfb9d26cf0fcc127a54	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931087		family		Meliolaceae	Fungi	Ascomycota	Sordariomycetes	Meliolales		Meliolaceae															false
3931089	5833e6658ea92aefcd8b1ac47c684ef9	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931087		family		Armatellaceae	Fungi	Ascomycota	Sordariomycetes	Meliolales		Armatellaceae															false
3931090	5000556409451d24a2e10a18062987c1	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Koralionastetales	Fungi	Ascomycota	Sordariomycetes	Koralionastetales																	false
3931091	4fb6de592ecd08e13e3b606ddcfa52d8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931090		family		Koralionastetaceae	Fungi	Ascomycota	Sordariomycetes	Koralionastetales		Koralionastetaceae															false
3931092	74b86585e2c66f5e741d629b1da6054e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Phomatosporales	Fungi	Ascomycota	Sordariomycetes	Phomatosporales																	false
3931093	69fc2559c6f6bab6c21cef46eae7f81a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931092		family		Phomatosporaceae	Fungi	Ascomycota	Sordariomycetes	Phomatosporales		Phomatosporaceae															false
3931094	645c3767e9c4a37ab5a5c8cfbfcafa64	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Cordanales	Fungi	Ascomycota	Sordariomycetes	Cordanales																	false
3931095	8f7fac2664831f072728b9de4cfa2626	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931094		family		Cordanaceae	Fungi	Ascomycota	Sordariomycetes	Cordanales		Cordanaceae															false
3931096	2dc4783c7d067c9514ce93c97a759880	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Phyllachorales	Fungi	Ascomycota	Sordariomycetes	Phyllachorales																	false
3931097	71989c3fb091b7e108f275efa50d043c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931096		family		Phaeochoraceae	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phaeochoraceae															false
3931098	19d501ee05a161c3dbf06b9f328d2cd0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931096		family		Phyllachoraceae	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae															false
3931099	cd64fdd58b95d37a197be3db81f67baa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Batistiales	Fungi	Ascomycota	Sordariomycetes	Batistiales																	false
3931100	be72112f3f8af17d68e1d3b424f41ea2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931099		family		Batistiaceae	Fungi	Ascomycota	Sordariomycetes	Batistiales		Batistiaceae															false
3931101	740dd07177867d097bfdb5091900bc28	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Annulatascales	Fungi	Ascomycota	Sordariomycetes	Annulatascales																	false
3931102	ad97481c9b8cafe7b1dbe6d0bd0edf17	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931101		family		Annulatascaceae	Fungi	Ascomycota	Sordariomycetes	Annulatascales		Annulatascaceae															false
3931103	ec31f9cd5e98cf08e865295c87b20713	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Cephalothecales	Fungi	Ascomycota	Sordariomycetes	Cephalothecales																	false
3931104	42f4b7a88e0cc3c2abd651b26a83add4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931103		family		Cephalothecaceae	Fungi	Ascomycota	Sordariomycetes	Cephalothecales		Cephalothecaceae															false
3931105	329913f24d82df72c869e30cfaacb790	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Melanosporales	Fungi	Ascomycota	Sordariomycetes	Melanosporales																	false
3931106	46636d0b1ac07651f5cd2032a733f313	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931105		family		Ceratostomataceae	Fungi	Ascomycota	Sordariomycetes	Melanosporales		Ceratostomataceae															false
3931107	b19639786277143a856d6fbfc7b30432	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Xenospadicoidales	Fungi	Ascomycota	Sordariomycetes	Xenospadicoidales																	false
3931108	1fb36c4920fb4da1e4c178a4cfbab96e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931107		family		Xenospadicoidaceae	Fungi	Ascomycota	Sordariomycetes	Xenospadicoidales		Xenospadicoidaceae															false
3931109	af98e9420a1a2751742cc73c268a73d6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Pararamichloridiales	Fungi	Ascomycota	Sordariomycetes	Pararamichloridiales																	false
3931110	3040f4cce97c0ffb3aaa6839a07b5ca5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931109		family		Pararamichloridiaceae	Fungi	Ascomycota	Sordariomycetes	Pararamichloridiales		Pararamichloridiaceae															false
3931111	823d5cebda03b2abb4d314e1c44606c0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Lulworthiales	Fungi	Ascomycota	Sordariomycetes	Lulworthiales																	false
3931112	5991384dc4a630334e518d5a4e374be0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931111		family		Lulworthiaceae	Fungi	Ascomycota	Sordariomycetes	Lulworthiales		Lulworthiaceae															false
3931113	91c85c22ce20462d177e7348c961cf95	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925858		order		Pisorisporiales	Fungi	Ascomycota	Sordariomycetes	Pisorisporiales																	false
